id,entidadeTipo,entidadeId,entidadeNome,dadosExcluidos,excluidoPor,excluidoPorNome,motivoExclusao,createdAt
30263,acao,690040,Aprimorar análise e apresentação de dados com Power BI,"{""id"":690040,""pdiId"":1020029,""macroId"":210035,""microcompetencia"":""Tecnologia, Dados e Transformação Digital"",""titulo"":""Aprimorar análise e apresentação de dados com Power BI"",""descricao"":""**O que fazer:** Concluir curso prático de Power BI e produzir dashboard com dados relevantes + relatório técnico. **Como fazer:** Inscrever-se (EV/EV.G/Escola Virtual Gov ou similar); concluir; selecionar base de dados; construir dashboard; preparar relatório técnico; apresentar em reunião interna. **Onde fazer:** Curso online + ambiente de trabalho; bases públicas/portais de transparência. **Evidência esperada:** Certificado + dashboard produzido + relato/registro de apresentação/aplicação."",""prazo"":""2026-03-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:27:17"",""updatedAt"":""2026-01-30 22:27:17""}",1,Equipe CKM Talents,,2026-02-01 21:33:48
30264,acao,690041,Aumentar influência e impacto em apresentações e reuniões,"{""id"":690041,""pdiId"":1020029,""macroId"":210001,""microcompetencia"":""Relacionamento Interpessoal"",""titulo"":""Aumentar influência e impacto em apresentações e reuniões"",""descricao"":""**O que fazer:** Realizar curso de apresentações de alto impacto e fazer 1 apresentação prática com coleta de feedback. **Como fazer:** Concluir curso; preparar apresentação de 20–30 min sobre projeto; aplicar técnicas (estrutura, postura, storytelling); gravar ou registrar; coletar feedback (clareza/ritmo/conexão). **Onde fazer:** Curso online/presencial + reuniões internas (regional). **Evidência esperada:** Certificado + registro da apresentação (slides/fotos/vídeo) + feedback coletado."",""prazo"":""2026-03-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:27:17"",""updatedAt"":""2026-01-30 22:27:17""}",1,Equipe CKM Talents,,2026-02-01 21:33:52
30265,acao,690018,Checklist visual,"{""id"":690018,""pdiId"":1020068,""macroId"":210016,""microcompetencia"":""Organização de rotinas"",""titulo"":""Checklist visual"",""descricao"":""**Onde fazer:** Ambiente de trabalho / Ferramenta visual (ex: Canva, Excel). **Evidência esperada:** Checklist final validado."",""prazo"":""2026-06-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:33:55
30266,acao,690019,Mapeamento e melhoria,"{""id"":690019,""pdiId"":1020068,""macroId"":210016,""microcompetencia"":""Mapeamento de processos"",""titulo"":""Mapeamento e melhoria"",""descricao"":""**Onde fazer:** Ambiente de trabalho. **Evidência esperada:** Documento de processo mapeado e melhorias propostas."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:34:02
30267,acao,690020,Trilha Soluções Sebrae,"{""id"":690020,""pdiId"":1020068,""macroId"":210003,""microcompetencia"":""Soluções Sebrae"",""titulo"":""Trilha Soluções Sebrae"",""descricao"":""**Onde fazer:** Universidade Sebrae. **Evidência esperada:** Certificados + simulações."",""prazo"":""2026-06-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:34:37
30268,acao,690022,Diagnóstico territorial,"{""id"":690022,""pdiId"":1020023,""macroId"":210015,""microcompetencia"":""Análise territorial"",""titulo"":""Diagnóstico territorial"",""descricao"":""**Onde fazer:** Ambiente de trabalho. **Evidência esperada:** Documento + apresentação."",""prazo"":""2026-03-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:35:05
30269,acao,690021,Curso Licitações,"{""id"":690021,""pdiId"":1020023,""macroId"":210016,""microcompetencia"":""Contratações públicas"",""titulo"":""Curso Licitações"",""descricao"":""**Onde fazer:** Universidade Sebrae (se disponível), ENAP, ConTreinamentos ou outra instituição previamente validada pela UGP. **Evidência esperada:** Certificado de conclusão do curso + estudo de caso aplicado ao contexto da regional."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:35:13
30270,acao,660019,Ampliar Impacto das Ações Educacionais,"{""id"":660019,""pdiId"":1020008,""macroId"":210038,""microcompetencia"":""Impacto Organizacional"",""titulo"":""Ampliar Impacto das Ações Educacionais"",""descricao"":""**O que fazer:** Aplicar estratégias de mensuração de impacto em projeto educacional ou realizar curso indicado. **Como fazer:** Definir indicadores, coletar dados e registrar resultados ou concluir curso. **Onde fazer:** Universidade Sebrae. **Evidência esperada:** Relatório de impacto ou certificado."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:26
30271,acao,660018,Aprimorar Gestão do Tempo e Organização da Rotina,"{""id"":660018,""pdiId"":1020008,""macroId"":210009,""microcompetencia"":""Gestão do Tempo e Produtividade"",""titulo"":""Aprimorar Gestão do Tempo e Organização da Rotina"",""descricao"":""**O que fazer:** Planejar atividades semanais e aplicar práticas de produtividade ou realizar curso específico. **Como fazer:** Criar plano semanal, acompanhar execução e registrar aprendizados ou concluir curso. **Onde fazer:** Ambiente de trabalho e Universidade Sebrae. **Evidência esperada:** Relato do plano executado ou certificado."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:29
30272,acao,660017,Desenvolver Clareza e Detalhamento na Comunicação,"{""id"":660017,""pdiId"":1020008,""macroId"":210002,""microcompetencia"":""Comunicação Clara e Estruturada"",""titulo"":""Desenvolver Clareza e Detalhamento na Comunicação"",""descricao"":""**O que fazer:** Estruturar comunicações profissionais com mais clareza e detalhamento. **Como fazer:** Aplicar técnica 5W2H em comunicações reais ou realizar curso indicado. **Onde fazer:** EV.G ou Portal Sebrae. **Evidência esperada:** Exemplos de comunicações estruturadas ou certificado."",""prazo"":""2026-02-09T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:33
30273,acao,660021,Desenvolver Iniciativa e Capacidade de Influência,"{""id"":660021,""pdiId"":1020008,""macroId"":210008,""microcompetencia"":""Proatividade e Influência"",""titulo"":""Desenvolver Iniciativa e Capacidade de Influência"",""descricao"":""**O que fazer:** Exercitar posicionamento propositivo em reuniões ou realizar curso indicado. **Como fazer:** Preparar sugestões, apresentar ideias e registrar participação ou concluir curso. **Onde fazer:** Ambiente de trabalho e Universidade Sebrae. **Evidência esperada:** Relato de participações ou certificado."",""prazo"":""2026-02-19T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:37
30274,acao,660016,Desenvolver Adaptabilidade e Resiliência frente a Mudanças,"{""id"":660016,""pdiId"":1020008,""macroId"":210006,""microcompetencia"":""Flexibilidade e Adaptabilidade"",""titulo"":""Desenvolver Adaptabilidade e Resiliência frente a Mudanças"",""descricao"":""**O que fazer:** Vivenciar situações reais de mudança organizacional e/ou realizar curso estruturado sobre mudanças e resiliência. **Como fazer:** Identificar mudança em curso, acompanhar o processo, registrar desafios e aprendizados ou concluir curso indicado. **Onde fazer:** Universidade Sebrae ou Fundação Bradesco. **Evidência esperada:** Relato reflexivo da experiência ou certificado de conclusão."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:43
30275,acao,660020,Desenvolver Planejamento e Controle de Metas,"{""id"":660020,""pdiId"":1020008,""macroId"":210014,""microcompetencia"":""Execução de Metas"",""titulo"":""Desenvolver Planejamento e Controle de Metas"",""descricao"":""**O que fazer:** Criar e acompanhar metas semanais ou realizar curso de planejamento. **Como fazer:** Utilizar ferramenta de gestão e revisar metas semanalmente ou concluir curso. **Onde fazer:** Ambiente de trabalho e Universidade Sebrae. **Evidência esperada:** Cronograma com evidências ou certificado."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:47
30276,acao,660014,Participação em Mentorias Mensais com Atividades Práticas,"{""id"":660014,""pdiId"":1020003,""macroId"":210038,""microcompetencia"":""Desenvolver visão estratégica aplicada e protagonismo profissional"",""titulo"":""Participação em Mentorias Mensais com Atividades Práticas"",""descricao"":""**O que fazer:** Participar de mentorias mensais voltadas à aplicação prática de conceitos estratégicos e inovação no trabalho. **Como fazer:** Acompanhar o cronograma; participar ativamente das sessões; realizar atividades práticas propostas; aplicar aprendizados no dia a dia; registrar evidências em relato individual. **Onde fazer:** Programas de mentoria do Sebrae (prioridade); se indisponível, programas institucionais equivalentes aprovados pela liderança. **Evidência esperada:** Presença registrada; entrega das atividades práticas; relato individual com evidências de aplicação prática validado pela liderança."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:35:57
30277,acao,660013,Participação em Trilha Estruturada de Desenvolvimento Estratégico,"{""id"":660013,""pdiId"":1020003,""macroId"":210038,""microcompetencia"":""Desenvolver visão de longo prazo, antecipar tendências e aplicar design de serviços"",""titulo"":""Participação em Trilha Estruturada de Desenvolvimento Estratégico"",""descricao"":""**O que fazer:** Participar de trilha estruturada de desenvolvimento com foco em visão estratégica, inovação e design de soluções multissetoriais. **Como fazer:** Acessar a plataforma indicada; seguir integralmente a trilha proposta; realizar conteúdos, reflexões e desafios práticos; aplicar ao menos um aprendizado no contexto de trabalho e registrar reflexões. **Onde fazer:** Universidade Sebrae (prioritária); se não disponível, plataforma on-line equivalente; em último caso, instituição regional aprovada pela liderança. **Evidência esperada:** Registro de conclusão da trilha; participação nas atividades; relato reflexivo validado pela liderança."",""prazo"":""2026-04-30T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 20:26:45"",""updatedAt"":""2026-01-30 20:26:45""}",1,Equipe CKM Talents,,2026-02-01 21:36:04
30278,acao,690001,Desenvolvimento da Comunicação Assertiva,"{""id"":690001,""pdiId"":1020028,""macroId"":210002,""microcompetencia"":""Comunicação clara e assertiva"",""titulo"":""Desenvolvimento da Comunicação Assertiva"",""descricao"":""**O que fazer:** Participar de capacitação em comunicação. **Como fazer:** Realizar curso e aplicar técnicas em reuniões. **Onde fazer:** Plataforma indicada. **Evidência esperada:** Certificado + relato validado."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:33"",""updatedAt"":""2026-01-30 22:16:33""}",1,Equipe CKM Talents,,2026-02-01 21:36:14
30279,acao,690002,Mentoria em Visão Estratégica,"{""id"":690002,""pdiId"":1020028,""macroId"":210038,""microcompetencia"":""Visão estratégica e análise de cenários"",""titulo"":""Mentoria em Visão Estratégica"",""descricao"":""**O que fazer:** Participar de sessões de mentoria. **Como fazer:** Discutir tendências e sintetizar aprendizados. **Onde fazer:** Ambiente de trabalho. **Evidência esperada:** Registro validado pela liderança."",""prazo"":""2026-03-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:33"",""updatedAt"":""2026-01-30 22:16:33""}",1,Equipe CKM Talents,,2026-02-01 21:36:17
30280,acao,690003,Levantamento da Percepção dos Clientes,"{""id"":690003,""pdiId"":1020028,""macroId"":210032,""microcompetencia"":""Análise da percepção do cliente"",""titulo"":""Levantamento da Percepção dos Clientes"",""descricao"":""**O que fazer:** Coletar e analisar feedbacks. **Como fazer:** Aplicar pesquisa, tabular e gerar relatório. **Onde fazer:** Rotina profissional. **Evidência esperada:** Relatório apresentado."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:33"",""updatedAt"":""2026-01-30 22:16:33""}",1,Equipe CKM Talents,,2026-02-01 21:36:20
30281,acao,690004,Aprofundamento em Gestão Pública,"{""id"":690004,""pdiId"":1020028,""macroId"":210031,""microcompetencia"":""Gestão pública e licitações"",""titulo"":""Aprofundamento em Gestão Pública"",""descricao"":""**O que fazer:** Estudar legislação e aplicar conceitos. **Como fazer:** Estudo dirigido + aplicação prática. **Onde fazer:** Plataforma indicada. **Evidência esperada:** Certificado ou relatório técnico."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:33"",""updatedAt"":""2026-01-30 22:16:33""}",1,Equipe CKM Talents,,2026-02-01 21:36:23
30282,acao,690005,Treinamento em Abordagem Consultiva,"{""id"":690005,""pdiId"":1020028,""macroId"":210032,""microcompetencia"":""Abordagem consultiva"",""titulo"":""Treinamento em Abordagem Consultiva"",""descricao"":""**O que fazer:** Aperfeiçoar prospecção e qualificação. **Como fazer:** Treinar, aplicar e ajustar roteiro. **Onde fazer:** Plataforma indicada. **Evidência esperada:** Certificado."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:33"",""updatedAt"":""2026-01-30 22:16:33""}",1,Equipe CKM Talents,,2026-02-01 21:36:28
30283,acao,690023,Curso com aplicação real de KPIs,"{""id"":690023,""pdiId"":1020045,""macroId"":210035,""microcompetencia"":""Gestão de indicadores e dados"",""titulo"":""Curso com aplicação real de KPIs"",""descricao"":""**O que fazer:** Realizar curso de KPIs e aplicar indicadores em projeto da UGE. **Como fazer:** Concluir o curso, definir no mínimo 3 KPIs, aplicar em projeto real, monitorar por um ciclo mensal e consolidar em painel. **Onde fazer:** EV.G (curso) e ambiente de trabalho da UGE. **Evidência esperada:** Certificado do curso + painel de KPIs aplicado + registro de compartilhamento/feedback."",""prazo"":""2026-02-28T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:36:37
30284,acao,690024,Apresentar painel de dados com storytelling,"{""id"":690024,""pdiId"":1020045,""macroId"":210002,""microcompetencia"":""Comunicação técnica escrita"",""titulo"":""Apresentar painel de dados com storytelling"",""descricao"":""**O que fazer:** Realizar curso de storytelling e reformular painel ou relatório existente. **Como fazer:** Concluir o curso, aplicar técnicas de narrativa e apresentar o painel em reunião. **Onde fazer:** Universidade Sebrae (curso) e ambiente de trabalho da UGE. **Evidência esperada:** Certificado do curso + registro da apresentação (print/foto/vídeo)."",""prazo"":""2026-05-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:36:40
30285,acao,690025,Desenvolvimento em liderança para gestão da mudança,"{""id"":690025,""pdiId"":1020093,""macroId"":210010,""microcompetencia"":""Gestão da Mudança e Adaptabilidade"",""titulo"":""Desenvolvimento em liderança para gestão da mudança"",""descricao"":""**O que fazer:** Participar de curso estruturado sobre gestão da mudança e aplicar em processo real da UGAC. **Como fazer:** Concluir curso, selecionar um processo em mudança, estruturar plano de gestão da mudança e aplicar. **Onde fazer:** Plataforma de capacitação validada + ambiente de trabalho (UGAC). **Evidência esperada:** Certificado do curso + plano de mudança aplicado + validação da liderança."",""prazo"":""2026-03-31T00:00:00.000Z"",""status"":""nao_iniciada"",""createdAt"":""2026-01-30 22:16:34"",""updatedAt"":""2026-01-30 22:16:34""}",1,Equipe CKM Talents,,2026-02-01 21:37:05
